user,channel,message,timestamp,time,donation
user_199,channel_4,poogggggg,2022-09-20 02:19:43,02:19:43,0
user_191,channel_4,creepyweeper 💿,2022-09-20 02:39:03,02:39:03,0
user_211,channel_4,😟,2022-09-20 05:34:14,05:34:14,0
user_881,channel_2,@jorj42069 almost got me,2022-09-20 06:03:42,06:03:42,0
user_419,channel_4,monkaW,2022-09-20 06:14:02,06:14:02,0
user_422,channel_3,"step by step, dont overthink",2022-09-20 07:06:44,07:06:44,0
user_99,channel_3,LUL,2022-09-20 07:10:56,07:10:56,0
user_1162,channel_3,he got us chat,2022-09-20 07:19:24,07:19:24,0
user_39,channel_3,the protagonist Pog,2022-09-20 07:39:05,07:39:05,0
user_26,channel_4,addidas,2022-09-20 08:26:54,08:26:54,0
user_380,channel_1,Pog,2022-09-20 09:31:54,09:31:54,0
user_98,channel_4,You're the best!,2022-09-20 09:41:48,09:41:48,1000
user_242,channel_5,dreamy sand prince LMAO,2022-09-20 09:46:52,09:46:52,0
user_523,channel_3,do 0.5 push ups,2022-09-20 10:43:54,10:43:54,0
user_1304,channel_2,,2022-09-20 11:10:39,11:10:39,100
user_732,channel_1, ***,2022-09-20 11:11:14,11:11:14,0
user_203,channel_1,Jebaited,2022-09-20 11:39:43,11:39:43,0
user_103,channel_3,Sadge,2022-09-20 11:56:10,11:56:10,0
user_582,channel_2,Pog,2022-09-20 12:43:01,12:43:01,0
user_25,channel_1,(,2022-09-20 12:48:16,12:48:16,0
user_3,channel_1,PepoG BE A DEGEN,2022-09-20 15:28:48,15:28:48,0
user_477,channel_1,<3,2022-09-20 16:03:28,16:03:28,0
user_532,channel_4,not even 3 days before KEKW,2022-09-20 16:17:59,16:17:59,0
user_78,channel_3,KEKW,2022-09-20 17:00:06,17:00:06,0
user_647,channel_4,@Brunix126 lets just say I broke up the contact with them for very good reasons Sadge,2022-09-20 20:03:54,20:03:54,0
user_59,channel_3,Have a great weekend at the wedding,2022-09-20 20:07:58,20:07:58,0
user_54,channel_2,LUL LUL LUL LUL LUL,2022-09-20 20:46:19,20:46:19,0
user_1059,channel_3,"dude i fucking love this stream, i get so many gems out of here",2022-09-20 21:19:21,21:19:21,0
user_937,channel_5,AOOOOE LETS GOOOO,2022-09-20 21:29:47,21:29:47,0
user_784,channel_3,when did this stream start?,2022-09-20 21:58:52,21:58:52,0
user_66,channel_4,Dude this is me Sadge,2022-09-20 23:06:38,23:06:38,0
user_844,channel_5,*sometimes I feel the same way*,2022-09-20 23:25:20,23:25:20,0
user_365,channel_4,DR K MENTALITY == GIGACHAD MENTALITY,2022-09-20 23:34:32,23:34:32,0
user_653,channel_4,Sadge !,2022-09-21 00:06:56,00:06:56,0
user_643,channel_2,dom just did 100 push ups,2022-09-21 00:07:05,00:07:05,0
user_660,channel_4,is going to 2 Christmas' not normal?,2022-09-21 00:08:34,00:08:34,0
user_372,channel_5,Robbery OMEGALUL,2022-09-21 00:45:41,00:45:41,0
user_39,channel_3,FeelsStrongMan,2022-09-21 00:59:50,00:59:50,0
user_95,channel_3,<3 <3 <3,2022-09-21 01:15:18,01:15:18,0
user_344,channel_1,i love this guy,2022-09-21 01:51:01,01:51:01,0
user_1193,channel_4,Pog,2022-09-21 01:57:08,01:57:08,0
user_1015,channel_4,<3 <3 <3,2022-09-21 03:51:20,03:51:20,0
user_662,channel_2,apprecite you bro your confession will save lives,2022-09-21 04:13:52,04:13:52,0
user_368,channel_5,PepoG loading,2022-09-21 05:01:43,05:01:43,0
user_589,channel_2,5-7 years?,2022-09-21 07:33:52,07:33:52,0
user_795,channel_2,PepeLaugh,2022-09-21 08:42:31,08:42:31,0
user_832,channel_2,,2022-09-21 10:36:21,10:36:21,500
user_344,channel_1,RAID Bob Ross Pog,2022-09-21 11:21:02,11:21:02,0
user_37,channel_2,BOOMER,2022-09-21 11:54:02,11:54:02,0
user_880,channel_3,Pog,2022-09-21 12:16:11,12:16:11,0
user_6,channel_3,but would the friends allow you to reach the goal either???,2022-09-21 12:16:52,12:16:52,0
user_372,channel_1,Hi,2022-09-21 13:18:21,13:18:21,500
user_37,channel_1,ECLIPSE DR K POGGERS,2022-09-21 13:54:57,13:54:57,0
user_662,channel_4,EZ,2022-09-21 14:05:08,14:05:08,0
user_638,channel_3,Oh no,2022-09-21 15:01:12,15:01:12,0
user_368,channel_2,Pog 🥛,2022-09-21 15:07:58,15:07:58,0
user_652,channel_5,OMEGALUL,2022-09-21 15:51:25,15:51:25,0
user_566,channel_1,Dr. LAG,2022-09-21 17:02:10,17:02:10,0
user_26,channel_4,but cringe,2022-09-21 17:18:23,17:18:23,0
user_429,channel_5,monkaW,2022-09-21 17:32:29,17:32:29,0
user_559,channel_1,ambasaddor?,2022-09-21 17:58:10,17:58:10,0
user_535,channel_1,NODDERS dr CHAD YES,2022-09-21 18:07:38,18:07:38,0
user_127,channel_5,Sadge,2022-09-21 19:58:44,19:58:44,0
user_653,channel_2,5000 Chads in here right now,2022-09-21 20:30:07,20:30:07,0
user_416,channel_2,EZ Clap,2022-09-21 20:56:20,20:56:20,0
user_822,channel_4,hes doing crack,2022-09-21 21:42:20,21:42:20,0
user_163,channel_4,just do it 4HEad,2022-09-21 22:10:55,22:10:55,0
user_26,channel_3,thats a common thing,2022-09-21 23:07:05,23:07:05,0
user_474,channel_1,JODB,2022-09-21 23:10:42,23:10:42,0
user_35,channel_5,Sadge,2022-09-21 23:20:11,23:20:11,0
user_1163,channel_2,hahahahah,2022-09-21 23:23:54,23:23:54,0
user_933,channel_5,YEP normal,2022-09-21 23:50:39,23:50:39,0
user_109,channel_5,Sadge,2022-09-22 00:13:51,00:13:51,0
user_18,channel_1,@washyourcup ???,2022-09-22 01:05:57,01:05:57,0
user_111,channel_3,LULW,2022-09-22 02:47:14,02:47:14,0
user_422,channel_2,"nut, where? monkaHmm",2022-09-22 03:12:00,03:12:00,0
user_385,channel_3,Love your content!,2022-09-22 04:07:07,04:07:07,5
user_224,channel_4,DRAGONBORNE POGGERS,2022-09-22 04:33:34,04:33:34,0
user_1149,channel_3,<3 <3 <3 <3 <3,2022-09-22 04:48:31,04:48:31,0
user_1137,channel_4,Hi,2022-09-22 06:35:59,06:35:59,1
user_47,channel_4,"""Doctor K wake up its 8 am""",2022-09-22 07:05:13,07:05:13,0
user_1210,channel_5,DESKCHAN,2022-09-22 07:08:40,07:08:40,0
user_382,channel_2,monkaHmm,2022-09-22 07:19:37,07:19:37,0
user_525,channel_3,POST NUT MALONE Pog,2022-09-22 08:07:10,08:07:10,0
user_1276,channel_3,I'm gonna workout,2022-09-22 08:26:19,08:26:19,0
user_809,channel_5,sit ups,2022-09-22 08:38:48,08:38:48,0
user_416,channel_3,Sadge I lost weight,2022-09-22 10:56:38,10:56:38,0
user_3,channel_5,sugma,2022-09-22 13:48:56,13:48:56,0
user_214,channel_4,Jebaited,2022-09-22 14:24:25,14:24:25,0
user_825,channel_4,LMAO,2022-09-22 15:13:00,15:13:00,0
user_432,channel_4,LULW,2022-09-22 15:31:15,15:31:15,0
user_1259,channel_2,AAOOOOEE,2022-09-22 15:33:21,15:33:21,0
user_233,channel_4,xqcL <3 xqcL <3 xqcL <3,2022-09-22 15:49:22,15:49:22,0
user_528,channel_3,/,2022-09-22 17:55:25,17:55:25,0
user_785,channel_3,You're the best!,2022-09-22 18:54:35,18:54:35,1000
user_1082,channel_3,I hate my life. there is no purpose left,2022-09-22 19:32:19,19:32:19,0
user_1109,channel_1,AOOOOE,2022-09-22 20:50:15,20:50:15,0
user_214,channel_1,growing up as a teenager Pog,2022-09-22 20:54:39,20:54:39,0
user_369,channel_4,Jebaited,2022-09-22 21:17:12,21:17:12,0
user_45,channel_4,@saxena_parth <3,2022-09-22 21:31:43,21:31:43,0
user_404,channel_1,Indian Snacks Pog,2022-09-22 21:32:27,21:32:27,0
user_403,channel_4,@PogChamp_IS_WHACK30303030 probably talk about being short,2022-09-22 21:33:57,21:33:57,0
user_4,channel_1,monkaW,2022-09-22 21:50:59,21:50:59,0
user_76,channel_4,KEKW,2022-09-22 22:25:17,22:25:17,0
user_163,channel_2,EZ,2022-09-23 00:58:01,00:58:01,0
user_654,channel_3,"Damn, I lived through that same shit",2022-09-23 01:54:04,01:54:04,0
user_565,channel_1,hes a male version of me lmao,2022-09-23 02:40:39,02:40:39,0
user_580,channel_2,azor ahai,2022-09-23 02:41:00,02:41:00,0
user_13,channel_3,this live hits harder man,2022-09-23 02:52:54,02:52:54,0
user_198,channel_4,WE KNOW YOU POGGERS,2022-09-23 03:29:55,03:29:55,0
user_347,channel_5,phahahahahahgaga,2022-09-23 03:49:30,03:49:30,0
user_102,channel_1,EZ,2022-09-23 04:38:16,04:38:16,0
user_960,channel_4,Snacks POGGERS,2022-09-23 05:00:59,05:00:59,0
user_1258,channel_3,KEKW,2022-09-23 05:38:36,05:38:36,0
user_78,channel_2,4Head,2022-09-23 06:09:20,06:09:20,0
user_130,channel_3,ooh i fall apart,2022-09-23 06:24:41,06:24:41,0
user_213,channel_2,this guy seems like a perfectionist now that dr k sounds that,2022-09-23 06:50:11,06:50:11,0
user_599,channel_3,LETS FUCKING GOOOOOOOO,2022-09-23 08:56:51,08:56:51,0
user_365,channel_4,NOOOOOOOOO,2022-09-23 09:41:34,09:41:34,0
user_344,channel_5,he was taller than i am now at 12 KEKW,2022-09-23 10:19:38,10:19:38,0
user_74,channel_3,"He's trying to say his ""post-nut-clarity"" is when he comes off his PC",2022-09-23 11:13:41,11:13:41,0
user_60,channel_3,monkaW,2022-09-23 11:22:12,11:22:12,0
user_822,channel_3,smoking pot,2022-09-23 13:03:59,13:03:59,0
user_1264,channel_5,Play DOTA,2022-09-23 13:33:30,13:33:30,0
user_529,channel_1,KEKW,2022-09-23 13:50:08,13:50:08,0
user_329,channel_2,OOOOO,2022-09-23 14:05:48,14:05:48,0
user_23,channel_2,monkaW,2022-09-23 14:12:33,14:12:33,0
user_493,channel_4,drhgHeart,2022-09-23 16:17:36,16:17:36,0
user_425,channel_3,AYAYA,2022-09-23 16:32:07,16:32:07,0
user_305,channel_4,Why dont you have a seat,2022-09-23 16:39:49,16:39:49,0
user_906,channel_5,so hard,2022-09-23 17:36:55,17:36:55,0
user_198,channel_2,Dr. K GIGA CHAD EZ Clap,2022-09-23 18:30:02,18:30:02,0
user_383,channel_2,AYAYA WTF,2022-09-23 19:45:47,19:45:47,0
user_964,channel_4,it wont make me proud tho... typically.. its weird,2022-09-23 20:23:02,20:23:02,0
user_895,channel_1,***,2022-09-23 22:00:59,22:00:59,0
user_80,channel_3,lol,2022-09-23 22:15:57,22:15:57,0
user_98,channel_3,Bruh thats a TRUE DAD,2022-09-23 22:20:08,22:20:08,0
user_233,channel_5,"EZ Clap, what a Poggers Mom",2022-09-23 22:33:14,22:33:14,0
user_795,channel_4,monkaW,2022-09-23 22:44:20,22:44:20,0
user_263,channel_2,OMEGALUL,2022-09-23 23:16:13,23:16:13,0
user_219,channel_4,Pog,2022-09-23 23:28:23,23:28:23,0
user_997,channel_4,!commands,2022-09-23 23:50:38,23:50:38,0
user_1052,channel_2,Jebaited,2022-09-23 23:52:07,23:52:07,0
user_937,channel_1,@Domwindu FeelsOkayMan sup man,2022-09-24 00:23:38,00:23:38,0
user_1048,channel_5,OMEGALUL,2022-09-24 01:05:03,01:05:03,0
user_25,channel_2,I BELIEVE,2022-09-24 01:34:31,01:34:31,0
user_1081,channel_1,!uptime,2022-09-24 01:52:10,01:52:10,0
user_896,channel_3,LUL,2022-09-24 02:08:01,02:08:01,0
user_39,channel_5,monkaW,2022-09-24 02:11:25,02:11:25,0
user_103,channel_1,OMEGALUL,2022-09-24 03:38:14,03:38:14,0
user_569,channel_4,FeelsStrongMan,2022-09-24 04:03:58,04:03:58,0
user_694,channel_4,<3 <3 <3 <3 <3 <3 <3,2022-09-24 04:30:03,04:30:03,0
user_46,channel_2,YEP college debt,2022-09-24 04:31:15,04:31:15,0
user_1378,channel_3,You're the best!,2022-09-24 04:40:37,04:40:37,1
user_1279,channel_2,oh shit dr k got it,2022-09-24 04:50:26,04:50:26,0
user_39,channel_5, WTF,2022-09-24 05:06:04,05:06:04,0
user_21,channel_1,wait hold on now,2022-09-24 07:11:23,07:11:23,0
user_416,channel_1,Sadge,2022-09-24 07:13:24,07:13:24,0
user_523,channel_4,funny enough his inspiration thundercat is anime loving bass player,2022-09-24 07:26:38,07:26:38,0
user_148,channel_3,KEKW,2022-09-24 08:04:41,08:04:41,0
user_28,channel_2,Pog,2022-09-24 08:23:18,08:23:18,0
user_558,channel_3,Love your content!,2022-09-24 08:44:12,08:44:12,500
user_361,channel_5,!guide,2022-09-24 09:44:16,09:44:16,0
user_1094,channel_2,im 100% invested 📈,2022-09-24 09:52:43,09:52:43,0
user_809,channel_4,what if i dont know who i see,2022-09-24 10:29:57,10:29:57,0
user_559,channel_1,LUL LUL LUL LUL LUL LUL,2022-09-24 11:53:36,11:53:36,0
user_22,channel_2,hasL hasL hasL hasL hasL,2022-09-24 12:21:07,12:21:07,0
user_26,channel_3,call your friends cousins....,2022-09-24 12:43:42,12:43:42,0
user_411,channel_3,look for who is looking,2022-09-24 13:26:57,13:26:57,0
user_915,channel_3,SMOrc Clap,2022-09-24 13:49:30,13:49:30,0
user_962,channel_5,HE IS CORRECT,2022-09-24 14:39:50,14:39:50,0
user_37,channel_1,sex YEP,2022-09-24 15:25:00,15:25:00,0
user_3,channel_2,DAD DOESNT STUGGLE FeelsOkayMan,2022-09-24 15:37:36,15:37:36,0
user_25,channel_1,high expectations NODDERS,2022-09-24 15:56:05,15:56:05,0
user_583,channel_4,unknown,2022-09-24 16:45:52,16:45:52,0
user_702,channel_5,monkaS,2022-09-24 17:14:39,17:14:39,0
user_11,channel_5,True,2022-09-24 18:25:01,18:25:01,0
user_689,channel_3,holidays just painful yeah NotLikeThis,2022-09-24 19:04:33,19:04:33,0
user_1260,channel_1,cbcFacepalm cbcFacepalm cbcFacepalm cbcFacepalm cbcFacepalm,2022-09-24 20:12:05,20:12:05,0
user_1289,channel_3,!guide,2022-09-24 21:52:18,21:52:18,0
user_503,channel_3,PepoG,2022-09-24 22:00:32,22:00:32,0
user_187,channel_1,do what makes you happy man,2022-09-24 22:17:59,22:17:59,0
user_965,channel_3,@HealthyGamer_GG can i get an unban from the discord? It's been over a year.,2022-09-24 22:56:42,22:56:42,0
user_1388,channel_3,what is going on where's dr.k,2022-09-24 23:39:14,23:39:14,0
user_1111,channel_5,<3,2022-09-25 00:27:02,00:27:02,0
user_199,channel_5,@CaloriferMLG correct,2022-09-25 00:36:04,00:36:04,0
user_88,channel_3,anitaHeart anitaL anitaHug,2022-09-25 00:53:12,00:53:12,0
user_39,channel_2,based twitch chat EZ,2022-09-25 02:03:28,02:03:28,0
user_25,channel_5,SMOrc something me doing?,2022-09-25 02:30:17,02:30:17,0
user_187,channel_4,Sadge me too with the weight,2022-09-25 03:13:04,03:13:04,0
user_914,channel_2,5Head but of course,2022-09-25 04:55:47,04:55:47,0
user_139,channel_5,FeelsStrongMan,2022-09-25 05:08:57,05:08:57,0
user_122,channel_1,if you dip the taco in the milk. That would be degen,2022-09-25 05:17:10,05:17:10,0
user_979,channel_3,@shubhankarsin  ;),2022-09-25 05:52:33,05:52:33,0
user_34,channel_4,monkaW,2022-09-25 06:02:37,06:02:37,0
user_333,channel_4,? WutFace LUL,2022-09-25 08:31:13,08:31:13,0
user_575,channel_5,monkaW bro no,2022-09-25 08:49:09,08:49:09,0
user_1,channel_3,touchy spot frfr,2022-09-25 09:31:14,09:31:14,0
user_185,channel_5,KEKW,2022-09-25 10:03:19,10:03:19,0
user_151,channel_2,FeelsStrongMan Clap FeelsStrongMan Clap,2022-09-25 10:43:42,10:43:42,0
user_1258,channel_1,BBoomer,2022-09-25 10:59:14,10:59:14,0
user_732,channel_2,Found it! ***,2022-09-25 11:17:01,11:17:01,0
user_255,channel_1,LUL,2022-09-25 11:36:25,11:36:25,0
user_685,channel_2,"It hurts but at least for me I was glad when my mom got divorced, but its not the same for everyone obviously",2022-09-25 11:36:39,11:36:39,0
user_895,channel_3,LETS GO BOYS,2022-09-25 12:20:21,12:20:21,0
user_656,channel_2,LUL,2022-09-25 12:23:24,12:23:24,0
user_844,channel_2,Love who you are,2022-09-25 12:31:33,12:31:33,0
user_201,channel_5,he does it all wtf,2022-09-25 12:56:47,12:56:47,0
user_321,channel_3,ez Chad,2022-09-25 13:18:51,13:18:51,0
user_150,channel_2,oof,2022-09-25 13:22:34,13:22:34,0
user_109,channel_2,PepeLaugh,2022-09-25 13:35:43,13:35:43,0
user_88,channel_1,EZ TeaTime,2022-09-25 14:20:55,14:20:55,0
user_104,channel_4,LOLW,2022-09-25 14:25:58,14:25:58,0
user_653,channel_3,HE'S SMART AF,2022-09-25 14:30:52,14:30:52,0
user_318,channel_3,america moment Sadge,2022-09-25 14:31:48,14:31:48,0
user_1004,channel_2,Love your content!,2022-09-25 15:12:12,15:12:12,10
user_522,channel_4,Love your content!,2022-09-25 15:37:16,15:37:16,25
user_250,channel_2,Hello raid,2022-09-25 16:00:18,16:00:18,0
user_486,channel_5,sogTetra sogTetra sogTetra,2022-09-25 16:08:31,16:08:31,0
user_79,channel_3,maybe the giga Chad is who we are on the way,2022-09-25 16:25:45,16:25:45,0
user_78,channel_5,just close your eyes wtf 4Head,2022-09-25 16:36:07,16:36:07,0
user_448,channel_2,PowerUpL LESSGOOOO PowerUpR,2022-09-25 17:27:30,17:27:30,0
user_308,channel_4,Love your content!,2022-09-25 17:53:25,17:53:25,5
user_45,channel_4,D,2022-09-25 18:02:34,18:02:34,0
user_51,channel_5,Kappa sure,2022-09-25 18:18:19,18:18:19,0
user_66,channel_5,PepeLaugh ??,2022-09-25 18:19:02,18:19:02,0
user_595,channel_5,just 4?,2022-09-25 18:22:54,18:22:54,0
user_1142,channel_5,SeaNanners,2022-09-25 18:25:34,18:25:34,0
user_615,channel_3,👉 🧠 this mf got some explaining to do,2022-09-25 20:31:25,20:31:25,0
user_1001,channel_5,Dom is a Chad,2022-09-25 21:07:49,21:07:49,0
user_185,channel_1,EZ Clap,2022-09-25 21:27:40,21:27:40,0
user_14,channel_5,EZ,2022-09-25 21:50:22,21:50:22,0
user_935,channel_1,<3,2022-09-25 21:59:26,21:59:26,0
user_426,channel_4,Streamers changing the world OMEGALUL,2022-09-25 22:00:01,22:00:01,0
user_660,channel_3,You're the best!,2022-09-25 22:00:34,22:00:34,100
user_465,channel_3,Sadge,2022-09-25 22:01:29,22:01:29,0
user_1278,channel_2,Okay I’ll do it! Time to make blueberry waffles,2022-09-25 22:50:50,22:50:50,0
user_369,channel_3,EZ EZ EZ EZ EZ EZ EZ,2022-09-25 22:52:28,22:52:28,0
user_187,channel_5,@RiffTraxSupporter I just wanna learn more about it,2022-09-25 23:43:51,23:43:51,0
user_60,channel_5,"easy fix, dont have good holidays from the start 4Head .... FeelsBadMan",2022-09-25 23:59:47,23:59:47,0
user_567,channel_5,I BELIEVE FeelsStrongMan,2022-09-26 00:20:24,00:20:24,0
user_187,channel_4,where can I find the suicide stream?,2022-09-26 00:20:37,00:20:37,0
user_416,channel_4,@HealthyGamer_GG will he benefit from Atman Pada?,2022-09-26 01:26:38,01:26:38,0
user_333,channel_5,),2022-09-26 02:43:43,02:43:43,0
user_552,channel_3,discord,2022-09-26 02:53:06,02:53:06,0
user_170,channel_1,,2022-09-26 03:34:19,03:34:19,0
user_1199,channel_1,LETS GOOO,2022-09-26 03:45:14,03:45:14,0
user_207,channel_2,always me in the mirror or the shadow,2022-09-26 03:48:02,03:48:02,0
user_22,channel_4,@MrSmokey013 only child is very lonely hasL,2022-09-26 04:32:28,04:32:28,0
user_198,channel_2,CALLING MY FRIENDS!,2022-09-26 05:51:43,05:51:43,0
user_14,channel_5,true,2022-09-26 06:14:41,06:14:41,0
user_146,channel_1,Sadge,2022-09-26 06:23:02,06:23:02,0
user_866,channel_4,!guest,2022-09-26 06:27:22,06:27:22,0
user_517,channel_1,Bruh 😂,2022-09-26 06:51:17,06:51:17,0
user_928,channel_3,gg,2022-09-26 07:27:13,07:27:13,0
user_261,channel_2,HYPED,2022-09-26 08:11:05,08:11:05,0
user_480,channel_1,Pog,2022-09-26 08:16:26,08:16:26,0
user_1371,channel_3,<3,2022-09-26 08:19:22,08:19:22,0
user_21,channel_2,PogChamp_Best_Champ______,2022-09-26 08:20:03,08:20:03,0
user_769,channel_4,hobbWoah cvHazmat 🦠,2022-09-26 09:27:35,09:27:35,0
user_422,channel_5,o,2022-09-26 09:33:59,09:33:59,0
user_712,channel_4,Lol okay I wasn't the only one to hear that lmao,2022-09-26 09:47:05,09:47:05,0
user_2,channel_3,I GAINED WEIGHT TOO BibleThump,2022-09-26 10:43:22,10:43:22,0
user_88,channel_5,ha ha ha LUL,2022-09-26 10:51:05,10:51:05,0
user_997,channel_5,Does Dom have a Twitch or other link?,2022-09-26 11:14:04,11:14:04,0
user_214,channel_4,deep dark fantasies Sadge,2022-09-26 11:31:06,11:31:06,0
user_638,channel_1,Love your content!,2022-09-26 12:11:31,12:11:31,100
user_403,channel_4,LUL,2022-09-26 13:27:38,13:27:38,0
user_528,channel_5,@Brunix126 thanks for that,2022-09-26 14:59:42,14:59:42,0
user_500,channel_3,OMEGALUL,2022-09-26 15:12:14,15:12:14,0
user_425,channel_2,widepeepoHappy,2022-09-26 16:17:29,16:17:29,0
user_659,channel_2,🥛 mmm,2022-09-26 17:29:30,17:29:30,0
user_625,channel_3,can anyone tell me where can i see vods?,2022-09-26 18:02:46,18:02:46,0
user_965,channel_1,SMOrc,2022-09-26 19:17:13,19:17:13,0
user_26,channel_3,"What about all the parents that tried, and didnt succeed. its a split second decision that separates us from failure.",2022-09-26 20:17:52,20:17:52,0
user_323,channel_2,Clap,2022-09-26 20:23:09,20:23:09,0
user_1,channel_5,🤣,2022-09-26 20:39:07,20:39:07,0
user_480,channel_5,wait what 5Head,2022-09-26 20:49:53,20:49:53,0
user_3,channel_5,monkaW,2022-09-26 21:23:32,21:23:32,0
user_146,channel_5,This is how trauma can feel,2022-09-26 21:49:47,21:49:47,0
user_43,channel_1,"@Geisterhose2555, healthygamer_gg has been streaming for  1 hour 15 mins",2022-09-26 22:27:22,22:27:22,0
user_701,channel_3,"If you ask the guy in the mirror who he is, be polite and answer his question too",2022-09-26 22:27:51,22:27:51,0
user_759,channel_2,mayahiPeepo,2022-09-26 22:52:12,22:52:12,0
user_198,channel_2,meditate hasPray hasPray hasPray,2022-09-26 23:14:28,23:14:28,0
user_1121,channel_2,,2022-09-26 23:18:15,23:18:15,25
user_1182,channel_4,LINKIE,2022-09-26 23:23:28,23:23:28,0
user_50,channel_4,AYAYA,2022-09-27 00:47:25,00:47:25,0
user_106,channel_2,LULW,2022-09-27 00:49:51,00:49:51,0
user_416,channel_1,,2022-09-27 01:43:38,01:43:38,0
user_23,channel_2,Jebaited,2022-09-27 02:39:04,02:39:04,0
user_961,channel_3,HYPERS Dom!,2022-09-27 02:57:07,02:57:07,0
user_49,channel_1,PepeLaugh,2022-09-27 03:06:19,03:06:19,0
user_999,channel_1,AMEN BROTHER,2022-09-27 03:12:25,03:12:25,0
user_569,channel_4,15 years?,2022-09-27 03:27:24,03:27:24,0
user_956,channel_5,Pog CHAD,2022-09-27 03:53:25,03:53:25,0
user_822,channel_5,papa4,2022-09-27 03:54:54,03:54:54,0
user_608,channel_5,TRUE,2022-09-27 05:03:35,05:03:35,0
user_13,channel_2,KEKW,2022-09-27 05:27:17,05:27:17,0
user_24,channel_5,monkaHmm I'm a coomer,2022-09-27 06:14:07,06:14:07,0
user_771,channel_1,Don sounds like a really great friend honestly <3,2022-09-27 06:46:32,06:46:32,0
user_296,channel_1,,2022-09-27 07:11:39,07:11:39,25
user_80,channel_5,Writing is cool and good 🙂,2022-09-27 07:25:35,07:25:35,0
user_832,channel_2,KKona,2022-09-27 07:30:29,07:30:29,0
user_3,channel_2,should have said no KEKW,2022-09-27 07:37:01,07:37:01,0
user_920,channel_4,Love your content!,2022-09-27 07:59:45,07:59:45,1000
user_164,channel_3,Sadge,2022-09-27 08:23:05,08:23:05,0
user_893,channel_3,Sadge,2022-09-27 08:44:51,08:44:51,0
user_567,channel_4,NOOOOOOOO WHY,2022-09-27 09:47:38,09:47:38,0
